_id,title,title_untranslated,description,release_date,language,post_image_url,backdrop_image_url,average_rating,tagline,minutes,budget,revenue,genre
1598,Cape Fear,Cape Fear,"Sam Bowden is a small-town corporate attorney. Max Cady is a tattooed, cigar-smoking, Bible-quoting, psychotic rapist. What do they have in common? Fourteen years ago, Sam was a public defender assigned to Max Cady's rape trial, and he made a serious error: he hid a document from his illiterate client that could have gotten him acquitted. Now, the cagey Cady has been released, and he intends to teach Sam Bowden and his family a thing or two about loss.",1991-11-15,en,https://www.themoviedb.org/t/p/w300/meJZAAuVcjic2ipvbOPz5UlE4P9.jpg,https://www.themoviedb.org/t/p/w300/hOhCzFPpRYgvpls75gU6tMIIFqs.jpg,7.3,There is nothing in the dark that isn't there in the light. Except fear.,128,35000000,182300000,Crime
1278,The Dreamers,The Dreamers,A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister.,2003-09-01,en,https://www.themoviedb.org/t/p/w300/abdsharkteGNBA1BchSZ1DCoMtZ.jpg,https://www.themoviedb.org/t/p/w300/aaDwgIE44VPc1xwX4SPOjwY5n2k.jpg,7.3,Together nothing is impossible. Together nothing is forbidden.,112,15000000,15121165,Drama
766,Army of Darkness,Army of Darkness,"Ash is transported back to medieval days, where he is captured by the dreaded Lord Arthur. Aided by the deadly chainsaw that has become his only friend, Ash is sent on a perilous mission to recover the Book of the Dead, a powerful tome that gives its owner the power to summon an army of ghouls.",1992-10-31,en,https://www.themoviedb.org/t/p/w300/mOsWtjRGABrPrqqtm0U6WQp4GVw.jpg,https://www.themoviedb.org/t/p/w300/5Tfj9mbCq8KzJZ1cnPEWPhqecI7.jpg,7.3,Trapped in time. Surrounded by evil. Low on gas.,81,11000000,21502976,Comedy
30497,The Texas Chain Saw Massacre,The Texas Chain Saw Massacre,"When Sally hears that her grandfather's grave may have been vandalized, she and her paraplegic brother, Franklin, set out with their friends to investigate. After a detour to their family's old farmhouse, they discover a group of crazed, murderous outcasts living next door. As the group is attacked one by one by the chainsaw-wielding Leatherface, who wears a mask of human skin, the survivors must do everything they can to escape.",1974-10-01,en,https://www.themoviedb.org/t/p/w300/9s8uSm5K1W0vhGPHv2icM6SFib8.jpg,https://www.themoviedb.org/t/p/w300/1I1cFIKnXEdaOfN4597Y91oNXyo.jpg,7.3,Who will survive and what will be left of them?,83,85000,30859000,Horror
2756,The Abyss,The Abyss,"A civilian oil rig crew is recruited to conduct a search and rescue effort when a nuclear submarine mysteriously sinks. One diver soon finds himself on a spectacular odyssey 25,000 feet below the ocean's surface where he confronts a mysterious force that has the power to change the world or destroy it.",1989-08-09,en,https://www.themoviedb.org/t/p/w300/jel2BuDv7Bq4fuv2pUrTfiBm69o.jpg,https://www.themoviedb.org/t/p/w300/aPB3jFuMSoNFk2uDZ5tX5CIGaSX.jpg,7.3,"There's everything you've ever known about adventure, and then there's The Abyss.",139,70000000,90000098,Action
2666,Dark City,Dark City,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",1998-02-27,en,https://www.themoviedb.org/t/p/w300/AdBe2ow8hdlT2aLBYuUjs0Xkqkw.jpg,https://www.themoviedb.org/t/p/w300/bmAzESah8IUNRQX5MqeyUrhE5Pr.jpg,7.3,A world where the night never ends.,100,27000000,27200316,Mystery
112949,Safe Haven,Safe Haven,"A young woman with a mysterious past lands in Southport, North Carolina where her bond with a widower forces her to confront the dark secret that haunts her.",2013-02-07,en,https://www.themoviedb.org/t/p/w300/2CbJ3HTb6SFbMeguYH52UQSHOwY.jpg,https://www.themoviedb.org/t/p/w300/8rgQhmyYfdPlvPT6KIFCVQnx9EE.jpg,7.3,You know it when you find it,115,28000000,97594140,Romance
8337,They Live,They Live,"Nada, a wanderer without meaning in his life, discovers a pair of sunglasses capable of showing the world the way it truly is. As he walks the streets of Los Angeles, Nada notices that both the media and the government are comprised of subliminal messages meant to keep the population subdued, and that most of the social elite are skull-faced aliens bent on world domination. With this shocking discovery, Nada fights to free humanity from the mind-controlling aliens.",1988-11-23,en,https://www.themoviedb.org/t/p/w300/ngnybFTuopfbfmmEeX9jjBQQmF6.jpg,https://www.themoviedb.org/t/p/w300/mq37KmVnHaB6MpAx1uiKBrVDrxG.jpg,7.3,You see them on the street. You watch them on TV. You might even vote for one this fall. You think they're people just like you. You're wrong. Dead wrong.,94,4000000,13008928,Action
8374,The Boondock Saints,The Boondock Saints,"Tired of the crime overrunning the streets of Boston, Irish Catholic twin brothers Conner and Murphy are inspired by their faith to cleanse their hometown of evil with their own brand of zealous vigilante justice. As they hunt down and kill one notorious gangster after another, they become controversial folk heroes in the community. But Paul Smecker, an eccentric FBI agent, is fast closing in on their blood-soaked trail.",1999-01-22,en,https://www.themoviedb.org/t/p/w300/xj3jhyq3ZsfdVn79kXC1XKFVQlv.jpg,https://www.themoviedb.org/t/p/w300/tIJKAbESEi9eywpVflJpTHukPwR.jpg,7.3,Thy Kingdom Come. Thy Will Be Done.,108,6000000,50000000,Action
1262,Stranger Than Fiction,Stranger Than Fiction,Harold Crick is a lonely IRS agent whose mundane existence is transformed when he hears a mysterious voice narrating his life.,2006-09-09,en,https://www.themoviedb.org/t/p/w300/pAPSRlxEHA2Hc6BgPUBg0D6OjCb.jpg,https://www.themoviedb.org/t/p/w300/d9eONXYtCmQnPWw61w9pNMGlSzK.jpg,7.3,Harold Crick isn't ready to go. Period.,113,30000000,53653224,Comedy
13597,Labyrinth,Labyrinth,"When teen Sarah is forced to babysit Toby, her baby stepbrother, she summons Jareth the Goblin King to take him away. When he is actually kidnapped, Sarah is given just thirteen hours to solve a labyrinth and rescue him.",1986-06-27,en,https://www.themoviedb.org/t/p/w300/AdWRVEkLV9RlUK8tREclkIIOfjT.jpg,https://www.themoviedb.org/t/p/w300/tXa8BkP2ewfFFjTB1dbLstLyu91.jpg,7.3,Where everything seems possible and nothing is what it seems.,102,25000000,12729917,Adventure
10139,Milk,Milk,"The true story of Harvey Milk, the first openly gay man ever elected to public office. In San Francisco in the late 1970s, Harvey Milk becomes an activist for gay rights and inspires others to join him in his fight for equal rights that should be available to all Americans.",2008-11-05,en,https://www.themoviedb.org/t/p/w300/ot4ImF4b7QbS6XsTdMH3pWxNmX2.jpg,https://www.themoviedb.org/t/p/w300/oYXjZPdlWqArrGK0bBrsv0pqQI6.jpg,7.3,Never blend in.,128,20000000,54589558,Drama
18947,The Boat That Rocked,The Boat That Rocked,"The Boat That Rocked is an ensemble comedy, where the romance is between the young people of the 60s, and pop music. It's about a band of DJs that captivate Britain, playing the music that defines a generation and standing up to a government that  wanted control of popular culture via the British Broadcasting Corporation. Loosely based on the events in Britain in the 60's when the Labour government of Harold Wilson, wanted to bring the pirate radio stations under control, enough to see the passage of the Marine Broadcasting Offences Act on 15 August 1967. Also known as ""Pirate Radio"".",2009-04-01,en,https://www.themoviedb.org/t/p/w300/oT2XDQ08SzbhXGIsjyKPfuiKYo.jpg,https://www.themoviedb.org/t/p/w300/6YurFCF5BIQzonBaYwB8xVT1cBD.jpg,7.3,On air. Off shore. Out of control.,135,50000000,36348784,Comedy
549053,Last Christmas,Last Christmas,"Kate is a young woman who has a habit of making bad decisions, and her last date with disaster occurs after she accepts work as Santa's elf for a department store. However, after she meets Tom there, her life takes a new turn.",2019-11-07,en,https://www.themoviedb.org/t/p/w300/kDEjffiKgjuGo2DRzsqfjvW0CQh.jpg,https://www.themoviedb.org/t/p/w300/vQYwarUtaeyDYgwmcaTJYX1yix2.jpg,7.3,Who doesn't have a little Christmas baggage?,102,30000000,121550750,Comedy
581734,Nomadland,Nomadland,"A woman in her sixties embarks on a journey through the western United States after losing everything in the Great Recession, living as a van-dwelling modern-day nomad.",2021-01-29,en,https://www.themoviedb.org/t/p/w300/8Vc5EOUEIF1EUXuX9eLFf7BvN3P.jpg,https://www.themoviedb.org/t/p/w300/bjjZXrP8PEdFeJkKERc62xlarMI.jpg,7.3,See you down the road.,108,5000000,14784114,Drama
104,Run Lola Run,Lola rennt,"Lola receives a phone call from her boyfriend Manni. He lost 100,000 DM in a subway train that belongs to a very bad guy. She has 20 minutes to raise this amount and meet Manni. Otherwise, he will rob a store to get the money. Three different alternatives may happen depending on some minor event along Lola's run.",1998-03-03,de,https://www.themoviedb.org/t/p/w300/yBt6rkxRTP15nyOZOJt9pOgXDW0.jpg,https://www.themoviedb.org/t/p/w300/lhsrT0SbPaqmBMHLd5N83j8XAFy.jpg,7.3,Every second of every day you're faced with a decision that can change your life.,81,1530000,7267585,Action
1645,A Time to Kill,A Time to Kill,"A young lawyer defends a black man accused of murdering two white men who raped his 10-year-old daughter, sparking a rebirth of the KKK.",1996-07-24,en,https://www.themoviedb.org/t/p/w300/apUSR9WE7lMATBGYhzZ8RnPDYsK.jpg,https://www.themoviedb.org/t/p/w300/tSUqLCAxaQbxkIZl4kJ3tOQOpla.jpg,7.3,Experience a time you'll never forget.,149,40000000,152266007,Crime
318781,Colonia,Colonia,"A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody ever escaped from.",2015-06-24,en,https://www.themoviedb.org/t/p/w300/lFmlp1AKv0avKmvDcvt8V4nMUY6.jpg,https://www.themoviedb.org/t/p/w300/sE9NnpJSnR8JlLlV3LkVVFyAmI1.jpg,7.3,There is no turning back,106,14000000,3621046,Drama
623,A Fish Called Wanda,A Fish Called Wanda,"A diamond advocate is attempting to steal a collection of diamonds, yet troubles arise when he realizes that he is not the only one after the diamonds.",1988-07-15,en,https://www.themoviedb.org/t/p/w300/hkSGFNVfEEUXFCxRZDITFHVhUlu.jpg,https://www.themoviedb.org/t/p/w300/y8HaV1Ntr6nHmKxZ29B7DwxwvNU.jpg,7.3,"A tale of murder, lust, greed, revenge, and seafood.",109,7500000,62493712,Comedy
837,Videodrome,Videodrome,"As the president of a trashy TV channel, Max Renn is desperate for new programming to attract viewers. When he happens upon ""Videodrome,"" a TV show dedicated to gratuitous torture and punishment, Max sees a potential hit and broadcasts the show on his channel. However, after his girlfriend auditions for the show and never returns, Max investigates the truth behind Videodrome and discovers that the graphic violence may not be as fake as he thought.",1983-02-04,en,https://www.themoviedb.org/t/p/w300/dBqp1SxlqnJEHYDM9sNelXoQsO1.jpg,https://www.themoviedb.org/t/p/w300/kIQszOniJOd1ULFUfdk4yDR0W5c.jpg,7.3,First it controls your mind. Then it destroys your body.,88,5952000,2120439,Horror
4543,The Meaning of Life,The Meaning of Life,"Life's questions are 'answered' in a series of outrageous vignettes, beginning with a staid London insurance company which transforms before our eyes into a pirate ship. Then there's the National Health doctors who try to claim a healthy liver from a still-living donor. The world's most voracious glutton brings the art of vomiting to new heights before his spectacular demise.",1983-03-31,en,https://www.themoviedb.org/t/p/w300/nSi1MYrNbhKa5pLyQcopSWDfUap.jpg,https://www.themoviedb.org/t/p/w300/eIcJq4QDmToJeu4g6fS4iLPKY8n.jpg,7.3,"It took God six days to create the earth, and Monty Python just 90 minutes to screw it up.",107,9000000,14900000,Comedy
1923,Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me,"In the questionable town of Deer Meadow, Washington, FBI Agent Desmond inexplicably disappears while hunting for the man who murdered a teen girl. The killer is never apprehended, and, after experiencing dark visions and supernatural encounters, Agent Dale Cooper chillingly predicts that the culprit will claim another life. Meanwhile, in the more cozy town of Twin Peaks, hedonistic beauty Laura Palmer hangs with lowlifes and seems destined for a grisly fate.",1992-06-03,en,https://www.themoviedb.org/t/p/w300/mxsGXqetGnirf99qapYd5MMY1VL.jpg,https://www.themoviedb.org/t/p/w300/g5G19q0xgkzWEvfcGo1KcL8nQOk.jpg,7.3,Meet Laura Palmer... In a town where nothing is as it seems... And everyone has something to hide.,135,10000000,4160851,Drama
245168,Suffragette,Suffragette,Based on true events about the foot soldiers of the early feminist movement who were forced underground to evade the State.,2015-10-16,en,https://www.themoviedb.org/t/p/w300/vETQNfswR1R7SOIpGuFDv66xfb7.jpg,https://www.themoviedb.org/t/p/w300/mYzmWGhy9PZ6xUo0D4i3bBRdX2u.jpg,7.3,Mothers. Daughters. Rebels.,106,14000000,16002420,Drama
11072,Blazing Saddles,Blazing Saddles,"A town—where everyone seems to be named Johnson—stands in the way of the railroad. In order to grab their land, robber baron Hedley Lemar sends his henchmen to make life in the town unbearable. After the sheriff is killed, the town demands a new sheriff from the Governor, so Hedley convinces him to send the town the first black sheriff in the west.",1974-02-07,en,https://www.themoviedb.org/t/p/w300/nb1MLEOXVFBKTM4J9GLoksqgDBk.jpg,https://www.themoviedb.org/t/p/w300/tCitxLKMzCxexGlSg4g4IDVC3RM.jpg,7.3,Never give a saga an even break!,93,2600000,119500000,Comedy
10647,Pay It Forward,Pay It Forward,"Like some other kids, 12-year-old Trevor McKinney believed in the goodness of human nature. Like many other kids, he was determined to change the world for the better. Unlike most other kids, he succeeded.",2000-10-20,en,https://www.themoviedb.org/t/p/w300/q5xZpLih6L5rAIcT5r6WYB6Os7F.jpg,https://www.themoviedb.org/t/p/w300/lFIZev3N95yw63g5y3YmPqdmz76.jpg,7.3,"When someone does you a big favor, don't pay it back... Pay It Forward",122,40000000,55707411,Drama
407448,Detroit,Detroit,A police raid in Detroit in 1967 results in one of the largest citizens' uprisings in the history of the United States.,2017-07-28,en,https://www.themoviedb.org/t/p/w300/7APLVpsGzXPJw16ZuBtXICxq8B9.jpg,https://www.themoviedb.org/t/p/w300/6YgSDUHRA4memDCjyKiwBJS9cNv.jpg,7.3,It's time we knew,143,34000000,23355100,Crime
1725,West Side Story,West Side Story,"In the slums of the upper West Side of Manhattan, New York, a gang of Polish-American teenagers called the Jets compete with a rival gang of recently immigrated Puerto Ricans, the Sharks, to ""own"" the neighborhood streets. Tensions are high between the gangs but two kids, one from each rival gang, fall in love leading to tragedy.",1961-12-13,en,https://www.themoviedb.org/t/p/w300/vCtErvzF6S93DtoD7URwy9Mr7oe.jpg,https://www.themoviedb.org/t/p/w300/bkahbHkwBSbIDtTm667Tu1ba2bu.jpg,7.3,The screen achieves one of the great entertainments in the history of motion pictures.,152,6000000,43656822,Crime
1850,Man on the Moon,Man on the Moon,"The story of the life and career of eccentric avant-garde comedian, Andy Kaufman.",1999-12-22,en,https://www.themoviedb.org/t/p/w300/msOZS07xRIFnapwp3fprGbKEAfT.jpg,https://www.themoviedb.org/t/p/w300/nHUxxVrA4joQUUErSo9u9SMLhZT.jpg,7.3,"Hello, my name is Andy and this is my movie.",118,82000000,47434430,Comedy
323677,Race,Race,"Based on the story of Jesse Owens, the athlete whose quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy.",2016-02-19,en,https://www.themoviedb.org/t/p/w300/3pKLVyz6LGQU8xEDhYHSHsfy5Bg.jpg,https://www.themoviedb.org/t/p/w300/rF5o00SF2OnISy69FKWaNX9BSI6.jpg,7.3,The incredible true story of gold medal champion Jesse Owens,134,5000000,24804129,Action
